ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
FB18F431791D6F97,classic_bike,2023-12-07 12:40:22,2023-12-07 12:47:09,Allen St & Stanton St,5484.09,Carmine St & 6 Ave,5763.03,40.721818209,-73.98917222,40.73038599,-74.00214988,member
73DF56B794079C50,classic_bike,2023-12-29 13:47:27,2023-12-29 13:54:02,Carlton Ave & Dean St,4199.12,Union St & 4 Ave,4175.15,40.6809741,-73.9710097,40.6772744,-73.98282002,member
E3BA5AF851CC1CF0,classic_bike,2023-12-14 19:57:46,2023-12-14 20:15:12,W 84 St & Amsterdam Ave,7409.04,W 48 St &  Rockefeller Plaza,6626.11,40.786249042,-73.975445986,40.75776935448309,-73.97929430007935,member
8F2CBCCB503B0398,electric_bike,2023-12-20 16:55:15,2023-12-20 17:04:03,E 85 St & York Ave,7146.04,Central Park West & W 85 St,7354.01,40.77536905,-73.94803392,40.78476,-73.969862,member
A28FFC9585DE8CC5,classic_bike,2023-12-30 14:43:15,2023-12-30 14:56:33,W 84 St & Amsterdam Ave,7409.04,E 58 St & 3 Ave,6762.02,40.786237597,-73.975477934,40.76095756,-73.96724467,member
3AA77BAAC5F3D561,classic_bike,2023-12-21 16:48:10,2023-12-21 16:52:34,Bergen St & 4 Ave,4322.06,3 Ave & Carroll St,4143.04,40.682628155,-73.980022907,40.677027,-73.9865,member
5831A7D49B2DEF55,classic_bike,2023-12-21 23:04:30,2023-12-21 23:13:53,Allen St & Stanton St,5484.09,Hudson St & Reade St,5359.10,40.722055,-73.989111,40.71625008,-74.0091059,member
43FCAC95CC3276A3,classic_bike,2023-12-02 05:47:45,2023-12-02 05:55:10,Central Park W & W 91 St,7453.01,E 91 St & Park Ave,7344.05,40.78873682,-73.966593504,40.7835016,-73.955327,member
6F0AF9780291F5D7,classic_bike,2023-12-30 11:29:08,2023-12-30 11:41:04,Allen St & Stanton St,5484.09,Kent Ave & Division Ave,5021.05,40.721385598,-73.988897562,40.706563674670925,-73.9683187007904,member
FC0D082CCA676866,classic_bike,2023-12-16 16:43:07,2023-12-16 17:18:34,Allen St & Stanton St,5484.09,51 St & 43 Ave,6242.10,40.72182107,-73.989211202,40.74451,-73.91412,member
67AE25EF1CA682F3,classic_bike,2023-12-19 07:53:15,2023-12-19 08:01:16,E 15 St & 3 Ave,5863.07,Thompson St & Bleecker St,5721.07,40.734232,-73.986923,40.72840059450829,-73.99968780577183,member
F0F89955EB6E2BE3,classic_bike,2023-12-19 17:05:43,2023-12-19 17:16:41,Riverside Dr & W 78 St,7340.06,9 Ave & W 45 St,6717.06,40.784033298,-73.983788371,40.76019252,-73.9912551,member
8D951024036F6E0D,classic_bike,2023-12-21 15:17:08,2023-12-21 15:30:12,E 44 St & Lexington Ave,6464.09,1 Ave & E 68 St,6822.09,40.752862096,-73.975192666,40.76500525,-73.95818491,member
CF59050811F3AFBF,classic_bike,2023-12-09 17:07:11,2023-12-09 17:43:26,Wythe Ave & N 13 St,5558.04,W 37 St & 5 Ave,6398.06,40.722995639,-73.957361102,40.75038009,-73.98338988,member
5446AB66C2F02C1F,classic_bike,2023-12-01 17:15:52,2023-12-01 17:23:26,E 44 St & Lexington Ave,6464.09,E 17 St & 2 Ave,5896.01,40.752576232,-73.975290179,40.73431166276575,-73.98372530937195,member
31FED2A3BC86D981,classic_bike,2023-12-15 22:12:10,2023-12-15 22:15:02,E 53 St & 3 Ave,6617.02,E 54 St & 1 Ave,6608.09,40.75763227739443,-73.96930575370789,40.756265,-73.964179,member
2B308EE735A8595D,classic_bike,2023-12-09 18:38:04,2023-12-09 18:44:29,Spring St & Hudson St,5653.12,Bank St & Washington St,5964.01,40.725999594,-74.007935405,40.7361967,-74.00859207,member
431CEBC96F50D787,classic_bike,2023-12-12 19:57:36,2023-12-12 19:59:30,E 53 St & 3 Ave,6617.02,E 54 St & 1 Ave,6608.09,40.75763227739443,-73.96930575370789,40.756265,-73.964179,member
739D57AC2701E0A6,classic_bike,2023-12-11 17:17:34,2023-12-11 17:22:20,Spring St & Hudson St,5653.12,Bank St & Washington St,5964.01,40.725824952,-74.007762671,40.7361967,-74.00859207,member
0B06AC7B03949CE5,classic_bike,2023-12-29 18:18:22,2023-12-29 18:23:51,Willoughby Ave & Tompkins Ave,4665.02,Myrtle Ave & Lewis Ave,4729.01,40.69425403,-73.94626915,40.69681963,-73.93756926,member
98D74A6D22C85C22,classic_bike,2023-12-20 08:07:36,2023-12-20 08:35:46,Bridge St & Water St,4968.03,E 54 St & 1 Ave,6608.09,40.702539444,-73.984807372,40.756265,-73.964179,member
5A6148FB307DDEAE,classic_bike,2023-12-04 06:06:21,2023-12-04 06:11:57,W 41 St & 8 Ave,6602.03,W 48 St &  Rockefeller Plaza,6626.11,40.756584048,-73.989298105,40.75776935448309,-73.97929430007935,member
02FCD4ED256BED20,classic_bike,2023-12-17 14:47:02,2023-12-17 14:54:05,W 41 St & 8 Ave,6602.03,W 56 St & 6 Ave,6809.07,40.756398559,-73.989313364,40.76340613,-73.97722479,member
0DB45D8C164A1229,classic_bike,2023-12-09 13:48:41,2023-12-09 13:53:31,Cooper Square & Astor Pl,5712.03,W 15 St & 6 Ave,5989.02,40.729607821,-73.99082458,40.738046142482766,-73.99642959237099,member
6C5D552275D7AEC2,classic_bike,2023-12-12 14:15:56,2023-12-12 14:24:02,Broadway & W 53 St,6779.05,E 41 St & Madison Ave (SE corner),6432.10,40.763042808,-73.982574105,40.752049,-73.979635,member
374ACE4F2B2DD854,classic_bike,2023-12-22 11:52:35,2023-12-22 11:58:40,W 41 St & 8 Ave,6602.03,E 41 St & Madison Ave (SE corner),6432.10,40.75640548,-73.9900262,40.752049,-73.979635,member
