ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
515407E8FEC89E7B,classic_bike,2023-01-24 23:09:57,2023-01-24 23:22:27,Halsey St & Tompkins Ave,4319.07,Irving Ave & DeKalb Ave,4898.02,40.682323933,-73.943973422,40.7027,-73.92095,member
EAA9610EC57BD581,classic_bike,2023-01-18 09:40:02,2023-01-18 09:44:53,Bank St & Hudson St,5922.08,W 20 St & 7 Ave,6182.02,40.73652889,-74.00618026,40.74238787,-73.99726235,member
451E723625476585,classic_bike,2023-01-16 20:15:59,2023-01-16 20:47:21,Bank St & Hudson St,5922.08,St Marks Pl & 4 Ave,4249.10,40.73647666,-74.0064224,40.68177810928762,-73.97988975048065,member
B13A70E9769F533D,classic_bike,2023-01-02 19:22:18,2023-01-02 19:49:08,E 8 St & Caton Ave,3272.01,Knickerbocker Ave & George St,4979.07,40.648099303,-73.972459197,40.704425,-73.92836,member
421FE0E10FBFE19B,classic_bike,2023-01-17 08:28:50,2023-01-17 09:00:40,Frederick Douglass Blvd & W 112 St,7631.23,E 59 St & Madison Ave,6801.01,40.801694,-73.957145,40.76350532,-73.97109243,member
439DFFE6E07ADCEB,classic_bike,2023-01-09 08:01:47,2023-01-09 08:04:59,50 St & Barnett Ave,6435.03,39 Ave & 56 St,6349.03,40.750097682094825,-73.91349703073502,40.74838,-73.90699,member
C25CECBFB548F6C7,electric_bike,2023-01-18 17:07:35,2023-01-18 17:16:31,E 53 St & Madison Ave,6659.03,E 33 St & 1 Ave,6197.08,40.7597108,-73.97402311,40.74322681432173,-73.97449783980846,member
265E49F60BC7EB08,classic_bike,2023-01-21 13:49:01,2023-01-21 13:55:08,E 93 St & 2 Ave,7286.02,E 95 St & 3 Ave,7365.13,40.782454175279874,-73.9489196240902,40.7849032,-73.950503,member
3B45A63F5B8AA78D,electric_bike,2023-01-18 13:51:34,2023-01-18 14:04:38,Wythe Ave & Metropolitan Ave,5348.02,Broadway & Kosciuszko St,4608.01,40.716887,-73.963198,40.69329,-73.92852,member
774887D111B1619A,classic_bike,2023-01-16 17:44:45,2023-01-16 17:49:55,West St & Chambers St,5329.03,Greenwich St & Rector St,5073.07,40.71754834,-74.01322069,40.70806582380646,-74.0135595202446,member
4E9E812584D6F527,classic_bike,2023-01-28 10:25:30,2023-01-28 10:33:28,3 Ave & E 172 St,8205.05,E 147 St & Bergen Ave,7840.11,40.839545369,-73.900340438,40.814673,-73.91839,member
219BF53DA8A2E0C0,classic_bike,2023-01-28 20:16:37,2023-01-28 20:35:31,Morris Ave & E 184 St,8550.04,Grand Concourse & E Mosholu Pkwy S,8795.03,40.860086441,-73.900726914,40.877964,-73.8847550291,member
